TrnInternal;PER_FLU_RECIBO;PER_FLU_PAGO;FINALIDAD;Delivery/Settlement swaps;Hedge link;Sostenibilidad;Gamma;Vega;Delta
47936014;;;NE;C;;;224473.0000;15.0000;3388965.0000
47936015;;;NE;C;;;216360.0000;14.0000;3239545.0000
47936016;;;NE;C;;;245264.0000;17.0000;3823644.0000
47936017;;;NE;C;;;234115.0000;16.0000;3592435.0000
47936018;;;NE;C;;;424178.0000;33.0000;7170069.0000
47936019;;;NE;C;;;317372.0000;23.0000;5063297.0000
47936020;;;NE;C;;;474450.0000;24.0000;6051662.0000
47936021;;;NE;C;;;296963.0000;35.0000;-38920025.0000
47936022;;;NE;C;;;449987.0000;24.0000;5924318.0000
47936023;;;NE;C;;;258799.0000;32.0000;-35013656.0000
47936024;;;NE;C;;;235021.0000;30.0000;-32498070.0000
47936025;;;NE;C;;;227916.0000;30.0000;-31864491.0000
47936026;;;NE;C;;;244724.0000;31.0000;-33471384.0000
47936027;;;NE;C;;;215056.0000;29.0000;-30407448.0000
47936028;;;NE;C;;;306068.0000;15.0000;3692684.0000
47936029;;;NE;C;;;335921.0000;16.0000;4101642.0000
47936030;;;NE;C;;;223042.0000;14.0000;3254200.0000
47936031;;;NE;C;;;369393.0000;18.0000;4561649.0000
47936032;;;NE;C;;;439951.0000;22.0000;5554080.0000
47936033;;;NE;C;;;389401.0000;37.0000;-45809705.0000
47936034;;;NE;C;;;421578.0000;44.0000;-51513998.0000
47936035;;;NE;C;;;425663.0000;43.0000;-51514397.0000
47936036;;;NE;C;;;407328.0000;43.0000;-50259198.0000
47936037;;;NE;C;;;415501.0000;45.0000;-51773439.0000
47936038;;;NE;C;;;394748.0000;43.0000;-49688037.0000
47936039;;;NE;C;;;383849.0000;43.0000;-48790200.0000
47936040;;;NE;C;;;359044.0000;41.0000;-46099145.0000
47936041;;;NE;C;;;323754.0000;37.0000;-42000129.0000
47936042;;;NE;C;;;278430.0000;33.0000;-36866684.0000
47936043;;;NE;C;;;265123.0000;32.0000;-35483708.0000
47936044;;;NE;C;;;480887.0000;25.0000;6201736.0000
47936045;;;NE;C;;;463734.0000;25.0000;6043090.0000
47941379;;;NE;C;;;-247234.0000;-15.0000;-3544321.0000
47941380;;;NE;C;;;-299061.0000;-18.0000;-4212299.0000
47941381;;;NE;C;;;-215613.0000;-14.0000;-3173006.0000
47941382;;;NE;C;;;-228899.0000;-14.0000;-3312000.0000
47941383;;;NE;C;;;-223187.0000;-14.0000;-3256305.0000
47941388;;;NE;C;;;-316215.0000;-15.0000;-3770664.0000
47941389;;;NE;C;;;-474758.0000;-24.0000;-6055586.0000
47941390;;;NE;C;;;-481043.0000;-25.0000;-6203746.0000
47941391;;;NE;C;;;-306267.0000;-15.0000;-3695082.0000
47941392;;;NE;C;;;-450132.0000;-24.0000;-5926237.0000
47941393;;;NE;C;;;-420667.0000;-23.0000;-5647833.0000
47934382;;;NE;C;;;3763760.0000;19.0000;11946379.0000
47934384;;;NE;C;;;-11327346.0000;-56.0000;607916824.0000
47934386;;;NE;C;;;-3763760.0000;-19.0000;-11946379.0000
47934389;;;NE;C;;;4236122.0000;24.0000;14734142.0000
47934391;;;NE;C;;;-11803831.0000;-68.0000;599954804.0000
47934393;;;NE;C;;;-18527671.0000;-107.0000;573091313.0000
47934565;;;NE;C;;;-8808276.0000;-142.0000;-83002727.0000
47934567;;;NE;C;;;8808276.0000;142.0000;83002727.0000
47934569;;;NE;C;;;-8534200.0000;-146.0000;-83947456.0000
47934571;;;NE;C;;;8534200.0000;146.0000;83947456.0000
47934573;;;NE;C;;;-14927181.0000;-235.0000;203238096.0000
47934574;;;NE;C;;;8253863.0000;151.0000;84537675.0000
47934576;;;NE;C;;;-14494446.0000;-241.0000;204657449.0000
47934578;;;NE;C;;;14196218.0000;246.0000;-206219494.0000
47934580;;;NE;C;;;-14196218.0000;-246.0000;206219494.0000
47934582;;;NE;C;;;13761193.0000;253.0000;-207084020.0000
47934585;;;NE;C;;;-13761193.0000;-253.0000;207084020.0000
47934586;;;NE;C;;;7485974.0000;162.0000;85603589.0000
47934588;;;NE;C;;;-13454563.0000;-258.0000;208122032.0000
47934591;;;NE;C;;;7232854.0000;166.0000;85580460.0000
47934593;;;NE;C;;;-7027137.0000;-169.0000;-85849764.0000
47934595;;;NE;C;;;7027137.0000;169.0000;85849764.0000
47934597;;;NE;C;;;-6813724.0000;-172.0000;-85886878.0000
47934598;;;NE;C;;;12740093.0000;273.0000;-210674854.0000
47934600;;;NE;C;;;-12740093.0000;-273.0000;210674854.0000
47934835;;;NE;C;;;93.0000;0.0000;-679305969.0000
47934851;;;NE;C;;;14879487.0000;85.0000;-369109494.0000
47934853;;;NE;C;;;-4200565.0000;-24.0000;-15800483.0000
47934855;;;NE;C;;;9928352.0000;57.0000;-393298485.0000
47934857;;;NE;C;;;14380179.0000;94.0000;-364610706.0000
47934859;;;NE;C;;;-4441865.0000;-29.0000;-18075926.0000
47934861;;;NE;C;;;9758174.0000;65.0000;-388062085.0000
47934863;;;NE;C;;;8260191.0000;26.0000;-417069039.0000
47934865;;;NE;C;;;13604297.0000;60.0000;-386489944.0000
47934867;;;NE;C;;;-3184476.0000;-13.0000;-9402308.0000
47934869;;;NE;C;;;9157312.0000;36.0000;-408123158.0000
47934871;;;NE;C;;;15391471.0000;75.0000;-374360251.0000
47934873;;;NE;C;;;-3910816.0000;-19.0000;-13475664.0000
47934875;;;NE;C;;;9766383.0000;48.0000;-399014468.0000
47934877;;;NE;C;;;2592137.0000;3.0000;-441295074.0000
47934879;;;NE;C;;;14533805.0000;30.0000;-415152575.0000
47934881;;;NE;C;;;-1033556.0000;-2.0000;-1827384.0000
47934883;;;NE;C;;;5814878.0000;12.0000;-431264161.0000
47934885;;;NE;C;;;12234275.0000;48.0000;-397005055.0000
47934888;;;NE;C;;;-12234275.0000;-48.0000;397005055.0000
47934892;;;NE;C;;;0.0000;0.0000;0.0000
47934894;;;NE;C;;;0.0000;0.0000;445872662.0000
47934896;;;NE;C;;;-4557.0000;0.0000;458867479.0000
47934898;;;NE;C;;;188962.0000;0.0000;219127.0000
47934900;;;NE;C;;;-2592137.0000;-3.0000;441295074.0000
47934916;;;NE;C;;;-18182689.0000;-511.0000;-189187025.0000
47934918;;;NE;C;;;-20752512.0000;-248.0000;-106817167.0000
47934928;;;NE;C;;;3055247.0000;106.0000;30872659.0000
47934930;;;NE;C;;;-3020450.0000;-115.0000;-32229674.0000
47934932;;;NE;C;;;3020450.0000;115.0000;32229674.0000
47934934;;;NE;C;;;-2969231.0000;-122.0000;-33317214.0000
47934936;;;NE;C;;;2969231.0000;122.0000;33317214.0000
47934938;;;NE;C;;;-2938892.0000;-130.0000;-34714080.0000
47934939;;;NE;C;;;2938892.0000;130.0000;34714080.0000
47934942;;;NE;C;;;11416442.0000;233.0000;-309177709.0000
47934944;;;NE;C;;;-3094702.0000;-88.0000;-27717423.0000
47934946;;;NE;C;;;3094702.0000;88.0000;27717423.0000
47934948;;;NE;C;;;-3057582.0000;-96.0000;-28789813.0000
47934950;;;NE;C;;;3057582.0000;96.0000;28789813.0000
47934951;;;NE;C;;;-9523324.0000;-267.0000;296105649.0000
47934953;;;NE;C;;;9507055.0000;290.0000;-288054595.0000
47934955;;;NE;C;;;9330840.0000;146.0000;-346360945.0000
47934957;;;NE;C;;;-9330840.0000;-146.0000;346360945.0000
47934959;;;NE;C;;;9517723.0000;181.0000;-332576178.0000
47934961;;;NE;C;;;-9517723.0000;-181.0000;332576178.0000
47934963;;;NE;C;;;10448790.0000;206.0000;-322573706.0000
47934965;;;NE;C;;;-10448790.0000;-206.0000;322573706.0000
47934967;;;NE;C;;;-3071967.0000;-6.0000;431300631.0000
47934969;;;NE;C;;;9142615.0000;51.0000;-396921350.0000
47934971;;;NE;C;;;-9142615.0000;-51.0000;396921350.0000
47934973;;;NE;C;;;8726355.0000;79.0000;-379793742.0000
47934975;;;NE;C;;;-8726355.0000;-79.0000;379793742.0000
47934977;;;NE;C;;;9809291.0000;116.0000;-360305713.0000
47934979;;;NE;C;;;-9809291.0000;-116.0000;360305713.0000
47934981;;;NE;C;;;-8166671.0000;-298.0000;289649467.0000
47934983;;;NE;C;;;8204151.0000;312.0000;-285410406.0000
47934985;;;NE;C;;;-8204151.0000;-312.0000;285410406.0000
47934991;;;NE;C;;;3070242.0000;6.0000;-431058451.0000
47934993;;;NE;C;;;8205287.0000;242.0000;-308894804.0000
47934995;;;NE;C;;;-8205287.0000;-242.0000;308894804.0000
47934997;;;NE;C;;;8272014.0000;266.0000;-300383103.0000
47934999;;;NE;C;;;-8272014.0000;-266.0000;300383103.0000
47935001;;;NE;C;;;8291289.0000;284.0000;-294011270.0000
47935003;;;NE;C;;;-8291289.0000;-284.0000;294011270.0000
47935005;;;NE;C;;;8166671.0000;298.0000;-289649467.0000
47935007;;;NE;C;;;2722384.0000;61.0000;20698307.0000
47935009;;;NE;C;;;-7530282.0000;-183.0000;333737567.0000
47935011;;;NE;C;;;8457926.0000;209.0000;-322952399.0000
47935013;;;NE;C;;;-8457926.0000;-209.0000;322952399.0000
47935016;;;NE;C;;;3094702.0000;88.0000;27717423.0000
47935018;;;NE;C;;;-3057582.0000;-96.0000;-28789813.0000
47935019;;;NE;C;;;-7151366.0000;-63.0000;387243647.0000
47935021;;;NE;C;;;8084588.0000;97.0000;-369943177.0000
47935023;;;NE;C;;;-8084588.0000;-97.0000;369943177.0000
47935026;;;NE;C;;;7804166.0000;127.0000;-355710374.0000
47935028;;;NE;C;;;-7804166.0000;-127.0000;355710374.0000
47935030;;;NE;C;;;7380037.0000;160.0000;-342243188.0000
47935034;;;NE;C;;;-1394.0000;0.0000;-1553.0000
47935036;;;NE;C;;;1394.0000;0.0000;1554.0000
47935038;;;NE;C;;;-287104.0000;-2.0000;-733539.0000
47935040;;;NE;C;;;287104.0000;2.0000;733539.0000
47935042;;;NE;C;;;-1099345.0000;-10.0000;-4075231.0000
47935044;;;NE;C;;;1099345.0000;10.0000;4075231.0000
47935046;;;NE;C;;;1074050.0000;21.0000;7024067.0000
47935048;;;NE;C;;;-1173132.0000;-26.0000;-8613679.0000
47935050;;;NE;C;;;1173132.0000;26.0000;8613679.0000
47935052;;;NE;C;;;-1199401.0000;-30.0000;-9408766.0000
47935054;;;NE;C;;;1199401.0000;30.0000;9408766.0000
47935058;;;NE;C;;;-398691.0000;-3.0000;-1415050.0000
47935060;;;NE;C;;;398691.0000;3.0000;1415050.0000
47935062;;;NE;C;;;-648289.0000;-8.0000;-2900378.0000
47935064;;;NE;C;;;648289.0000;8.0000;2900378.0000
47935066;;;NE;C;;;-870808.0000;-13.0000;-4712501.0000
47935068;;;NE;C;;;870808.0000;13.0000;4712501.0000
47935070;;;NE;C;;;-1074050.0000;-21.0000;-7024067.0000
47935072;;;NE;C;;;-648289.0000;-8.0000;-2900378.0000
47935074;;;NE;C;;;648289.0000;8.0000;2900378.0000
47935076;;;NE;C;;;-1173132.0000;-26.0000;-8613679.0000
47935078;;;NE;C;;;1173132.0000;26.0000;8613679.0000
47935080;;;NE;C;;;-1199401.0000;-30.0000;-9408766.0000
47935082;;;NE;C;;;1199401.0000;30.0000;9408766.0000
47935084;;;NE;C;;;38214005.0000;1112.0000;368524778.0000
47935086;;;NE;C;;;-74703755.0000;-2230.0000;-725494374.0000
47935088;;;NE;C;;;74677995.0000;2230.0000;725244205.0000
47935090;;;NE;C;;;-59846896.0000;-1869.0000;-610557594.0000
47935092;;;NE;C;;;59826943.0000;1868.0000;610354031.0000
47935094;;;NE;C;;;-398691.0000;-3.0000;-1415050.0000
47935096;;;NE;C;;;398691.0000;3.0000;1415050.0000
47935099;;;NE;C;;;39459045.0000;1078.0000;370778029.0000
47935105;;;NE;C;;;490448094.0000;11833.0000;-10696864496.0000
47935107;;;NE;C;;;-490279559.0000;-11828.0000;10693188679.0000
47935108;;;NE;C;;;-38227141.0000;-1113.0000;-368651460.0000
47935111;;;NE;C;;;1963237.0000;4.0000;-215769981.0000
47935113;;;NE;C;;;-1964340.0000;-4.0000;215891207.0000
47935115;;;NE;C;;;5028944.0000;28.0000;-196841146.0000
47935117;;;NE;C;;;-5028944.0000;-28.0000;196841146.0000
47935118;;;NE;C;;;-157997716.0000;-4316.0000;-1484629978.0000
47935121;;;NE;C;;;157836181.0000;4311.0000;1483112115.0000
47935123;;;NE;C;;;-198208033.0000;-4077.0000;6476831958.0000
47935124;;;NE;C;;;508878376.0000;9556.0000;-12143879727.0000
47935126;;;NE;C;;;-508707276.0000;-9552.0000;12139796589.0000
47935128;;;NE;C;;;-32583926.0000;-799.0000;-272188024.0000
47935130;;;NE;C;;;32572971.0000;799.0000;272096507.0000
47935138;;;NE;C;;;-697.0000;0.0000;-776.0000
47935140;;;NE;C;;;-581962.0000;-1.0000;213276450.0000
47935142;;;NE;C;;;-143552.0000;-1.0000;-366769.0000
47935144;;;NE;C;;;143552.0000;1.0000;366769.0000
47935146;;;NE;C;;;198274189.0000;4079.0000;-6478993743.0000
47935148;;;NE;C;;;-14437148.0000;-13.0000;8838814805.0000
47935152;;;NE;C;;;-86528221.0000;-1870.0000;-652853141.0000
47935154;;;NE;C;;;86497734.0000;1869.0000;652623115.0000
47935157;;;NE;C;;;-57685481.0000;-1247.0000;-435235427.0000
47935159;;;NE;C;;;-187430890.0000;-3871.0000;6572945785.0000
47935163;;;NE;C;;;-335900384.0000;-7102.0000;13401025801.0000
47935164;;;NE;C;;;84092203.0000;1778.0000;-3354928545.0000
47935166;;;NE;C;;;25870590.0000;522.0000;181797447.0000
47935168;;;NE;C;;;-321597.0000;-1.0000;-579312.0000
47935171;;;NE;C;;;321503.0000;1.0000;579142.0000
47935173;;;NE;C;;;14441272.0000;13.0000;-8841339545.0000
47935174;;;NE;C;;;0.0000;0.0000;0.0000
47935176;;;NE;C;;;-12587.0000;0.0000;-26721.0000
47935178;;;NE;C;;;-751764.0000;-4.0000;200165040.0000
47935180;;;NE;C;;;896289.0000;6.0000;-198965334.0000
47935181;;;NE;C;;;22322.0000;0.0000;52216.0000
47935182;;;NE;C;;;-189013.0000;-1.0000;191160956.0000
47935183;;;NE;C;;;-22322.0000;0.0000;-52216.0000
47935184;;;NE;C;;;189013.0000;1.0000;-191160956.0000
47935185;;;NE;C;;;-896289.0000;-6.0000;198965334.0000
47935186;;;NE;C;;;-103626670.0000;-2091.0000;-728203890.0000
47935187;;;NE;C;;;336368814.0000;7112.0000;-13419714179.0000
47935188;;;NE;C;;;374716.0000;1.0000;-202522287.0000
47935189;;;NE;C;;;1513.0000;0.0000;2411.0000
47935190;;;NE;C;;;-37864.0000;0.0000;192929385.0000
47935191;;;NE;C;;;-1513.0000;0.0000;-2411.0000
47935192;;;NE;C;;;-374716.0000;-1.0000;202522287.0000
47935193;;;NE;C;;;37864.0000;0.0000;-192929385.0000
47935194;;;NE;C;;;6171.0000;0.0000;11758.0000
47935195;;;NE;C;;;600079.0000;3.0000;-201300799.0000
47935196;;;NE;C;;;-88633.0000;0.0000;192402382.0000
47935197;;;NE;C;;;-6171.0000;0.0000;-11758.0000
47935198;;;NE;C;;;-600079.0000;-3.0000;201300799.0000
47935199;;;NE;C;;;88633.0000;0.0000;-192402382.0000
47935200;;;NE;C;;;12587.0000;0.0000;26721.0000
47935201;;;NE;C;;;2.0000;0.0000;-194166901.0000
47935202;;;NE;C;;;2.0000;0.0000;1.0000
47935203;;;NE;C;;;34011.0000;0.0000;-204192502.0000
47935204;;;NE;C;;;-2.0000;0.0000;-1.0000
47935205;;;NE;C;;;-557.0000;0.0000;193777964.0000
47935206;;;NE;C;;;-34030.0000;0.0000;204307223.0000
47935207;;;NE;C;;;557.0000;0.0000;-193886833.0000
47935208;;;NE;C;;;237.0000;0.0000;311.0000
47935209;;;NE;C;;;198945.0000;1.0000;-203432816.0000
47935210;;;NE;C;;;-12240.0000;0.0000;193370897.0000
47935211;;;NE;C;;;-237.0000;0.0000;-311.0000
47935212;;;NE;C;;;12240.0000;0.0000;-193370897.0000
47935213;;;NE;C;;;-198945.0000;-1.0000;203432816.0000
47935216;;;NE;C;;;0.0000;0.0000;-204941470.0000
47935217;;;NE;C;;;0.0000;0.0000;0.0000
47935218;;;NE;C;;;0.0000;0.0000;194444468.0000
47935219;;;NE;C;;;0.0000;0.0000;0.0000
47935220;;;NE;C;;;0.0000;0.0000;204941470.0000
47935221;;;NE;C;;;0.0000;0.0000;-194444468.0000
47935222;;;NE;C;;;0.0000;0.0000;0.0000
47935223;;;NE;C;;;1132.0000;0.0000;-204647913.0000
47935224;;;NE;C;;;-2.0000;0.0000;194166901.0000
47935225;;;NE;C;;;0.0000;0.0000;0.0000
47935226;;;NE;C;;;-1132.0000;0.0000;204647913.0000
47935240;;;NE;C;;;-143552.0000;-1.0000;-366769.0000
47935241;;;NE;C;;;2785218.0000;16.0000;-202700055.0000
47935242;;;NE;C;;;143552.0000;1.0000;366769.0000
47935243;;;NE;C;;;-2785218.0000;-16.0000;202700055.0000
47935252;;;NE;C;;;-479450.0000;-1.0000;212674529.0000
47935254;;;NE;C;;;-143552.0000;-1.0000;-366769.0000
47935255;;;NE;C;;;2615492.0000;15.0000;-202900014.0000
47935256;;;NE;C;;;143552.0000;1.0000;366769.0000
47935257;;;NE;C;;;-2615492.0000;-15.0000;202900014.0000
47935262;;;NE;C;;;-697.0000;0.0000;-776.0000
47935263;;;NE;C;;;540127.0000;1.0000;-212929228.0000
47935264;;;NE;C;;;-540431.0000;-1.0000;213048857.0000
47935265;;;NE;C;;;697.0000;0.0000;777.0000
47935266;;;NE;C;;;176724.0000;1.0000;431548.0000
47935267;;;NE;C;;;-3354946.0000;-19.0000;406164034.0000
47935268;;;NE;C;;;-176724.0000;-1.0000;-431548.0000
47935269;;;NE;C;;;3652381.0000;20.0000;-406359048.0000
47935270;;;NE;C;;;176724.0000;1.0000;431548.0000
47935271;;;NE;C;;;-3652381.0000;-20.0000;406359048.0000
47935276;;;NE;C;;;-697.0000;0.0000;-776.0000
47935277;;;NE;C;;;479181.0000;1.0000;-212555110.0000
47935278;;;NE;C;;;697.0000;0.0000;777.0000
47935286;;;NE;C;;;-440.0000;0.0000;-466.0000
47935287;;;NE;C;;;307812.0000;1.0000;-417734035.0000
47935288;;;NE;C;;;440.0000;0.0000;466.0000
47935289;;;NE;C;;;-307985.0000;-1.0000;417968730.0000
47935290;;;NE;C;;;-176724.0000;-1.0000;-431548.0000
47935291;;;NE;C;;;3354946.0000;19.0000;-406164034.0000
47935292;;;NE;C;;;-246203.0000;-20.0000;26999818.0000
47935293;;;NE;C;;;-357931.0000;-34.0000;41733941.0000
47935294;;;NE;C;;;-425526.0000;-43.0000;51497833.0000
47935295;;;NE;C;;;-214854.0000;-29.0000;30378967.0000
47935296;;;NE;C;;;-5988214.0000;-160.0000;-48381015.0000
47935297;;;NE;C;;;14408431.0000;426.0000;-836686402.0000
47935298;;;NE;C;;;5989459.0000;160.0000;48391081.0000
47935299;;;NE;C;;;-14411429.0000;-426.0000;836860471.0000
47935305;;;NE;C;;;-280196.0000;-20.0000;29102927.0000
47935306;;;NE;C;;;-239844.0000;-18.0000;25473353.0000
47935307;;;NE;C;;;-323650.0000;-37.0000;41986658.0000
47935308;;;NE;C;;;215543.0000;14.0000;3171981.0000
47935309;;;NE;C;;;-278343.0000;-33.0000;36855121.0000
47935310;;;NE;C;;;210015.0000;14.0000;3117003.0000
47935311;;;NE;C;;;424824.0000;32.0000;7031148.0000
47935312;;;NE;C;;;340617.0000;28.0000;5913565.0000
47935313;;;NE;C;;;297819.0000;25.0000;5240360.0000
47935314;;;NE;C;;;240594.0000;21.0000;4385913.0000
47935315;;;NE;C;;;-407465.0000;-19.0000;37210051.0000
47935316;;;NE;C;;;-515876.0000;-26.0000;46565031.0000
47935317;;;NE;C;;;-232199.0000;-18.0000;24853869.0000
47935318;;;NE;C;;;-217619.0000;-25.0000;28231358.0000
47935319;;;NE;C;;;-286105.0000;-29.0000;34624792.0000
47935320;;;NE;C;;;-144477.0000;-19.0000;20428063.0000
47935321;;;NE;C;;;-187151.0000;-22.0000;24780465.0000
47935322;;;NE;C;;;316113.0000;15.0000;3769440.0000
47935323;;;NE;C;;;397585.0000;20.0000;4964672.0000
47935324;;;NE;C;;;433736.0000;24.0000;5768250.0000
47935325;;;NE;C;;;420531.0000;23.0000;5646006.0000
47935326;;;NE;C;;;227126.0000;15.0000;3455769.0000
47935327;;;NE;C;;;-551815.0000;-31.0000;49288827.0000
47935328;;;NE;C;;;247154.0000;15.0000;3543175.0000
47935329;;;NE;C;;;-568176.0000;-31.0000;50752871.0000
47935330;;;NE;C;;;346719.0000;25.0000;5571053.0000
47935331;;;NE;C;;;-161268.0000;-12.0000;17127985.0000
47935332;;;NE;C;;;-156133.0000;-12.0000;16711971.0000
47935333;;;NE;C;;;166194.0000;10.0000;2382547.0000
47935334;;;NE;C;;;144929.0000;9.0000;2132803.0000
47935335;;;NE;C;;;233127.0000;17.0000;3745869.0000
47935336;;;NE;C;;;285632.0000;22.0000;4727423.0000
47935337;;;NE;C;;;229027.0000;19.0000;3976215.0000
47935338;;;NE;C;;;161785.0000;14.0000;2949268.0000
47935339;;;NE;C;;;-273966.0000;-13.0000;25018778.0000
47935340;;;NE;C;;;-371025.0000;-21.0000;33140365.0000
47935341;;;NE;C;;;-188413.0000;-13.0000;19569761.0000
47935342;;;NE;C;;;-165554.0000;-14.0000;18155437.0000
47935343;;;NE;C;;;-240666.0000;-23.0000;28061101.0000
47935344;;;NE;C;;;-170280.0000;-12.0000;17686329.0000
47935345;;;NE;C;;;-196684.0000;-23.0000;25515488.0000
47935346;;;NE;C;;;-169162.0000;-20.0000;22398606.0000
47935347;;;NE;C;;;-130578.0000;-17.0000;18462874.0000
47935348;;;NE;C;;;212544.0000;10.0000;2534444.0000
47935349;;;NE;C;;;291630.0000;16.0000;3878381.0000
47935350;;;NE;C;;;141216.0000;9.0000;2095901.0000
47935351;;;NE;C;;;152726.0000;10.0000;2323757.0000
47935352;;;NE;C;;;282752.0000;16.0000;3796209.0000
47935353;;;NE;C;;;267326.0000;13.0000;3338120.0000
47935354;;;NE;C;;;200246.0000;17.0000;3523487.0000
47935355;;;NE;C;;;-382022.0000;-21.0000;34124559.0000
47935356;;;NE;C;;;-346862.0000;-17.0000;31309153.0000
47935357;;;NE;C;;;-141123.0000;-11.0000;15105376.0000
47935358;;;NE;C;;;-149616.0000;-12.0000;16407640.0000
47935359;;;NE;C;;;-217531.0000;-20.0000;25363640.0000
47935360;;;NE;C;;;-258610.0000;-26.0000;31297352.0000
47935361;;;NE;C;;;255556.0000;14.0000;3431072.0000
47935362;;;NE;C;;;210717.0000;15.0000;3385786.0000
47935363;;;NE;C;;;258183.0000;20.0000;4273118.0000
47935364;;;NE;C;;;180999.0000;15.0000;3184815.0000
47935365;;;NE;C;;;-247615.0000;-12.0000;22612392.0000
47935366;;;NE;C;;;-313502.0000;-16.0000;28297965.0000
47935367;;;NE;C;;;-345318.0000;-19.0000;30845857.0000
47935368;;;NE;C;;;-335338.0000;-19.0000;29952769.0000
47935369;;;NE;C;;;-145760.0000;-11.0000;15480901.0000
47935370;;;NE;C;;;-1089851.0000;-84.0000;116654372.0000
47935371;;;NE;C;;;-1680013.0000;-158.0000;195885945.0000
47935372;;;NE;C;;;-1306486.0000;-157.0000;172990819.0000
47935373;;;NE;C;;;-1008496.0000;-135.0000;142594703.0000
47935374;;;NE;C;;;192100.0000;9.0000;2290673.0000
47935375;;;NE;C;;;241616.0000;12.0000;3017073.0000
47935376;;;NE;C;;;130992.0000;8.0000;1927705.0000
47935377;;;NE;C;;;150199.0000;9.0000;2153246.0000
47935378;;;NE;C;;;263610.0000;14.0000;3505745.0000
47935379;;;NE;C;;;127640.0000;8.0000;1894413.0000
47935380;;;NE;C;;;206994.0000;17.0000;3593701.0000
47935381;;;NE;C;;;138023.0000;9.0000;2100052.0000
47935382;;;NE;C;;;146221.0000;13.0000;2665547.0000
47935383;;;NE;C;;;-2666893.0000;-146.0000;238222968.0000
47935384;;;NE;C;;;-2590010.0000;-144.0000;231342864.0000
47935385;;;NE;C;;;-1315204.0000;-94.0000;136605505.0000
47935386;;;NE;C;;;-1155609.0000;-95.0000;126729958.0000
47935387;;;NE;C;;;-1997287.0000;-203.0000;241714554.0000
47935388;;;NE;C;;;1973809.0000;110.0000;26500187.0000
47935389;;;NE;C;;;1011674.0000;64.0000;14888024.0000
47935390;;;NE;C;;;1066069.0000;71.0000;16220462.0000
47935391;;;NE;C;;;1598719.0000;131.0000;27755934.0000
47935392;;;NE;C;;;1397903.0000;117.0000;24597236.0000
47935393;;;NE;C;;;-1519086.0000;-176.0000;197068756.0000
47935394;;;NE;C;;;-2421326.0000;-121.0000;218558636.0000
47935395;;;NE;C;;;-1125733.0000;-86.0000;119561848.0000
47935396;;;NE;C;;;-153195.0000;-20.0000;21417833.0000
47935397;;;NE;C;;;-199604.0000;-24.0000;26160167.0000
47935398;;;NE;C;;;-173964.0000;-22.0000;23536017.0000
47935399;;;NE;C;;;-178220.0000;-22.0000;23852680.0000
47935400;;;NE;C;;;1483686.0000;69.0000;17691995.0000
47935401;;;NE;C;;;2035863.0000;112.0000;27074915.0000
47935402;;;NE;C;;;1866112.0000;93.0000;23302291.0000
47935403;;;NE;C;;;1160109.0000;71.0000;16631219.0000
47935404;;;NE;C;;;985728.0000;64.0000;14629996.0000
47935405;;;NE;C;;;1627391.0000;118.0000;26148763.0000
47935406;;;NE;C;;;1993988.0000;152.0000;33001985.0000
47935407;;;NE;C;;;1129313.0000;100.0000;20586874.0000
47935408;;;NE;C;;;-1912452.0000;-89.0000;174646617.0000
47935409;;;NE;C;;;-208348.0000;-19.0000;23848152.0000
47935410;;;NE;C;;;-221709.0000;-20.0000;25607452.0000
47935411;;;NE;C;;;-261738.0000;-25.0000;30791277.0000
47935412;;;NE;C;;;-288192.0000;-29.0000;34546262.0000
